Time(s),Position(V)
1968.210000,1.331035
1971.210000,1.325974
1974.210000,1.329587
1977.209000,1.331430
1980.209000,1.340880
1983.208000,1.338103
1986.208000,1.331739
1989.209000,1.349454
1992.209000,1.341999
1995.209000,1.332579
1998.207000,1.356895
2001.207000,1.362531
2004.207000,1.356334
2007.207000,1.360006
2010.208000,1.376109
2013.208000,1.383632
2016.206000,1.399626
2019.206000,1.404579
2022.206000,1.410420
2025.206000,1.417191
2028.206000,1.425942
2031.205000,1.434253
2034.205000,1.443986
2037.205000,1.452675
2040.205000,1.459389
2043.205000,1.475043
2046.203000,1.485106
2049.203000,1.499271
2052.203000,1.501355
2055.204000,1.524669
2058.204000,1.533358
2061.204000,1.549118
2064.202000,1.561379
2067.202000,1.573835
2070.202000,1.586739
2073.202000,1.606368
2076.203000,1.618630
2079.201000,1.632700
2082.201000,1.641529
2085.201000,1.659563
2088.201000,1.677236
2091.201000,1.689196
2094.201000,1.705795
2097.200000,1.722024
2100.200000,1.734449
2103.200000,1.752178
2106.199000,1.772160
2109.199000,1.785774
2112.199000,1.802551
2115.199000,1.818994
2118.197000,1.833265
2121.198000,1.848729
2124.198000,1.862827
2127.198000,1.878740
2130.198000,1.899405
2133.198000,1.919400
2136.196000,1.936065
2139.196000,1.950553
2142.197000,1.969145
2145.197000,1.982124
2148.197000,2.001980
2151.195000,2.016931
2154.195000,2.032354
2157.195000,2.051918
2160.195000,2.066380
2163.196000,2.081582
2166.194000,2.097808
2169.194000,2.111144
2172.194000,2.127794
2175.194000,2.141718
2178.194000,2.154793
2181.194000,2.171970
2184.192000,2.180534
2187.193000,2.192857
2190.193000,2.210728
2193.193000,2.220841
2196.193000,2.235928
2199.191000,2.246177
2202.191000,2.261437
2205.191000,2.264912
2208.192000,2.280627
2211.192000,2.294293
2214.190000,2.303523
2217.190000,2.311977
2220.190000,2.323902
2223.190000,2.327077
2226.190000,2.333506
2229.191000,2.351139
2232.189000,2.340686
2235.189000,2.350592
2238.189000,2.369703
2241.189000,2.379222
2244.189000,2.385973
